관리번호,수목명,수목구분,수목유형,식재일,관리기관전화번호,관리기관명,데이터기준일자,도로명,도로종류,도로시작점,도로종료점,수목위치,수목위도,수목경도,도로명주소,지번주소,행정동,흉고직경,근원직경,식재간격,수령,도로폭,보도폭,보호덮개,보호틀,보호틀파손여부,뿌리융기여부,통기,지장물1,지장물2,수목전경사진,보호덮개사진
06-안암로-가-0118,은행나무,가로수,교목,1981-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,안암로,특별시도,서울특별시 동대문구 신설동 397-2,서울특별시 동대문구 제기동 136-11,할매순대국 앞,37.58768463,127.0342026,,서울특별시 동대문구 제기동 142-19,제기동,0.37,0.46,7,47,25,2.8,,사각형,N,N,N,전깃줄,,01-06-안암로-가-0118-001.jpg,01-06-안암로-가-0118-002.jpg
06-한천로-가-0640,은행나무,가로수,교목,2013-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,태성카오토,37.56815619,127.0630115,,서울특별시 동대문구 답십리동 2-269,답십리2동,0.11,0.16,7,14,20,0.7,압연강판,사각형,N,N,N,가로등,전깃줄,01-06-한천로-가-0640-001.jpg,01-06-한천로-가-0640-002.jpg
06-장안벚꽃로-가-0064,양버즘나무,가로수,교목,1994-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,장안벚꽃로,특별시도,서울특별시 동대문구 장안동 467,서울특별시 동대문구 휘경동 산6-69,장안근린공원 앞,37.5672477,127.0744681,,서울특별시 동대문구 장안동 473-6,장안1동,0.4,0.53,7.2,34,20,2,,대상형,N,N,N,전깃줄,,01-06-장안벚꽃로-가-0064-001.jpg,01-06-장안벚꽃로-가-0064-002.jpg
06-경동시장로-가-0012,이팝나무,가로수,교목,1969-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,경동시장로,특별시도,서울특별시 동대문구 제기동 1000,서울특별시 동대문구 제기동 289-6,정화여자상업고등학교 앞,37.58547592,127.0404968,,서울특별시 동대문구 제기동 855,제기동,0.28,0.32,8,59,19,1.4,주철,사각형,N,N,N,건물,,01-06-경동시장로-가-0012-001.jpg,01-06-경동시장로-가-0012-002.jpg
06-경동시장로-가-0011,이팝나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,경동시장로,특별시도,서울특별시 동대문구 제기동 1000,서울특별시 동대문구 제기동 289-6,정화여자상업고등학교 앞,37.5855751,127.0404892,,서울특별시 동대문구 제기동 855,제기동,0.19,0.24,8,40,19,1.4,주철,사각형,N,N,N,,,01-06-경동시장로-가-0011-001.jpg,01-06-경동시장로-가-0011-002.jpg
06-경동시장로-가-0009,이팝나무,가로수,교목,1981-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,경동시장로,특별시도,서울특별시 동대문구 제기동 1000,서울특별시 동대문구 제기동 289-6,정화여자상업고등학교 앞,37.58575058,127.0404816,,서울특별시 동대문구 제기동 855,제기동,0.22,0.28,8,46,19,1.6,주철,사각형,N,N,N,,,01-06-경동시장로-가-0009-001.jpg,01-06-경동시장로-가-0009-002.jpg
06-경동시장로-가-0005,이팝나무,가로수,교목,1979-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,경동시장로,특별시도,서울특별시 동대문구 제기동 1000,서울특별시 동대문구 제기동 289-6,정화여자상업고등학교 앞,37.58605576,127.0404739,,서울특별시 동대문구 제기동 855,제기동,0.23,0.29,7.4,48,19,1.8,주철,사각형,N,N,N,가로등,,01-06-경동시장로-가-0005-001.jpg,01-06-경동시장로-가-0005-002.jpg
06-홍릉로-가-0092,양버즘나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,김희수 아트센터 앞,37.59074402,127.0425644,,서울특별시 동대문구 청량리동 산 1-215,청량리동,0.35,0.42,7,30,23,3.5,압연강판,사각형,N,N,N,전깃줄,,01-06-홍릉로-가-0092-001.jpg,01-06-홍릉로-가-0092-002.jpg
06-홍릉로-가-0180,은행나무,가로수,교목,1981-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,신우약국 앞,37.5809827,127.0448632,서울특별시 동대문구 홍릉로 7-1,서울특별시 동대문구 청량리동 819,청량리동,0.37,0.46,20,47,23,2.4,기타,사각형,N,N,N,,,01-06-홍릉로-가-0180-001.jpg,01-06-홍릉로-가-0180-002.jpg
06-홍릉로-가-0179,느티나무,가로수,교목,1992-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,청향리현대코아 앞,37.581265,127.0447547,,서울특별시 동대문구 청량리동 819,청량리동,0.29,0.4,,36,23,1,주철,사각형,N,N,N,,,01-06-홍릉로-가-0179-001.jpg,01-06-홍릉로-가-0179-002.jpg
06-외대역동로-가-0098,이팝나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,외대역동로,특별시도,서울특별시 동대문구 휘경동 55-3,서울특별시 동대문구 이문동 101-37,외대역동로120-1 앞,37.59827805,127.0657883,,서울특별시 동대문구 이문동 115-53,이문1동,0.09,0.13,9,19,10,1,압연강판,사각형,N,N,N,전깃줄,,01-06-외대역동로-가-0098-001.jpg,01-06-외대역동로-가-0098-002.jpg
06-외대역동로-가-0096,이팝나무,가로수,교목,1973-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,외대역동로,특별시도,서울특별시 동대문구 휘경동 55-3,서울특별시 동대문구 이문동 101-37,외대역동로122-1 앞,37.5983963,127.0658875,,서울특별시 동대문구 이문동 354-18,이문1동,0.26,0.32,3.9,55,10,1,주철,사각형,N,N,N,전깃줄,,01-06-외대역동로-가-0096-001.jpg,01-06-외대역동로-가-0096-002.jpg
06-외대역동로-가-0095,이팝나무,가로수,교목,1969-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,외대역동로,특별시도,서울특별시 동대문구 휘경동 55-3,서울특별시 동대문구 이문동 101-37,외대역동로122-2 앞,37.59844971,127.0659485,,서울특별시 동대문구 이문동 115-49,이문1동,0.28,0.35,6,59,10,1,주철,사각형,N,N,N,가로등,전깃줄,01-06-외대역동로-가-0095-001.jpg,01-06-외대역동로-가-0095-002.jpg
06-한천로-가-0106,양버즘나무,가로수,교목,1993-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,HM빌딩 앞,37.5723754,127.0662078,,서울특별시 동대문구 장안동 145-10,장안1동,0.41,0.55,15.5,35,20,1.3,주철,사각형,N,N,N,전깃줄,,01-06-한천로-가-0106-001.jpg,01-06-한천로-가-0106-002.jpg
06-사가정로-가-0122,이팝나무,가로수,교목,1992-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로,특별시도,서울특별시 동대문구 답십리동 524-1,경기도 구리시 아천동 28-2,한샘리하우스 앞,37.5778917,127.0599664,,서울특별시 동대문구 전농동 38-128,전농2동,0.17,0.17,,36,20,1.5,압연강판,사각형,N,N,N,전깃줄,,01-06-사가정로-가-0122-001.jpg,01-06-사가정로-가-0122-002.jpg
06-한천로-가-0033,양버즘나무,가로수,교목,1992-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,위드유스빌 앞,37.5662547,127.0618223,,서울특별시 동대문구 답십리동 12-231,장안1동,0.42,0.46,9,35,20,2,주철,사각형,N,N,N,전깃줄,,01-06-한천로-가-0033-001.jpg,01-06-한천로-가-0033-002.jpg
06-황물로-가-0260,은행나무,가로수,교목,1991-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,황물로,특별시도,서울특별시 동대문구 전농동 643-5,서울특별시 동대문구 답십리동 952-7,삼희아파트,37.56940842,127.051178,,서울특별시 동대문구 답십리동 530-3,답십리1동,0.29,0.37,4.5,37,17,1.8,주철,사각형,N,N,N,,,01-06-황물로-가-0260-001.jpg,01-06-황물로-가-0260-002.jpg
06-전농로-가-0176,은행나무,가로수,교목,1989-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로,특별시도,서울특별시 동대문구 답십리동 492-1,서울특별시 동대문구 전농동 620-67,쥬씨 앞,37.58312294,127.0539329,,서울특별시 동대문구 전농동 135-24,전농2동,0.3,0.33,2,38,25,2.5,주철,사각형,N,N,N,전깃줄,,01-06-전농로-가-0176-001.jpg,01-06-전농로-가-0176-002.jpg
06-무학로-가-0098,은행나무,가로수,교목,1981-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,무학로,특별시도,서울특별시 동대문구 용두동 255-58,서울특별시 동대문구 용두동 726-1,다인빌딩입구 앞,37.58066948,127.0300209,,서울특별시 동대문구 용두동 191-4,용신동,0.37,0.43,6.5,47,25,1.7,압연강판,사각형,N,N,N,전깃줄,,01-06-무학로-가-0098-001.jpg,01-06-무학로-가-0098-002.jpg
06-장안벚꽃로-가-0066,이팝나무,가로수,교목,2006-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,장안벚꽃로,특별시도,서울특별시 동대문구 장안동 467,서울특별시 동대문구 휘경동 산6-69,장안근린공원 앞,37.5673705,127.0745382,,서울특별시 동대문구 장안동 473-6,장안1동,0.1,0.13,6.7,21,20,2,기타,사각형,N,N,N,전깃줄,,01-06-장안벚꽃로-가-0066-001.jpg,01-06-장안벚꽃로-가-0066-002.jpg
06-천호대로45길-가-0043,은행나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로45길,특별시도,서울특별시 동대문구 용두동 39-1027,서울특별시 동대문구 용두동 39-131,천호대로45길87 앞,37.57656479,127.0446167,,서울특별시 동대문구 용두동 39-308,용신동,0.32,0.43,6.5,40,11,0.8,,사각형,N,N,N,전깃줄,,01-06-천호대로45길-가-0043-001.jpg,01-06-천호대로45길-가-0043-002.jpg
06-정릉천동로-가-0031,회화나무,가로수,교목,1947-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,정릉천동로,특별시도,서울특별시 동대문구 용두동 696-5,서울특별시 동대문구 제기동 859-1,정릉천동로131 앞,37.5839066,127.0361645,,서울특별시 동대문구 제기동 1205,제기동,0.41,0.33,4.5,92,18,1.4,기타,사각형,N,N,N,전깃줄,,01-06-정릉천동로-가-0031-001.jpg,01-06-정릉천동로-가-0031-002.jpg
06-장안벚꽃로-가-0420,양버즘나무,가로수,교목,1983-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장안벚꽃로,특별시도,서울특별시 동대문구 장안동 467,서울특별시 동대문구 휘경동 산6-69,장안산책로 도로변,37.5684152,127.0753242,,서울특별시 동대문구 장안동 473-5,장안1동,0.53,0.65,7.5,45,20,1.2,기타,사각형,N,N,N,,,01-06-장안벚꽃로-가-0420-001.jpg,01-06-장안벚꽃로-가-0420-002.jpg
06-망우로-가-0093,은행나무,가로수,교목,1986-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,망우로,특별시도,서울특별시 동대문구 휘경동 343-23,서울특별시 동대문구 휘경동 7-42,새천년공인중개사,37.5911211,127.0660862,,서울특별시 동대문구 휘경동 34-6,휘경2동,0.33,0.39,6,42,35,1.8,,사각형,N,N,N,전깃줄,,01-06-망우로-가-0093-001.jpg,01-06-망우로-가-0093-002.jpg
06-천호대로-가-0466,이팝나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,삼성스텐레이져 앞,37.57402991,127.0314318,,서울특별시 동대문구 용두동 237-10,용신동,0.09,0.12,4,19,40,3.1,압연강판,사각형,N,N,N,전깃줄,,01-06-천호대로-가-0466-001.jpg,01-06-천호대로-가-0466-002.jpg
06-서울시립대로-가-0173,은행나무,가로수,교목,1977-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,서울시립대로,특별시도,서울특별시 동대문구 답십리동 464-1,서울특별시 동대문구 전농동 152-11,취중진닭 앞,37.5829906,127.0533693,,서울특별시 동대문구 전농동 124-12,전농1동,0.4,0.53,16,50,25,2.5,주철,사각형,N,N,N,가로등,전깃줄,01-06-서울시립대로-가-0173-001.jpg,01-06-서울시립대로-가-0173-002.jpg
06-홍릉로-가-0013,은행나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,성일주차장 앞,37.5823923,127.0446335,,서울특별시 동대문구 청량리동 819,청량리동,0.25,0.35,5.9,32,23,2.9,기타,사각형,N,N,N,전깃줄,,01-06-홍릉로-가-0013-001.jpg,01-06-홍릉로-가-0013-002.jpg
06-한천로-가-0016,은행나무,가로수,교목,2016-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,삼익인터내셔널 앞,37.5645823,127.0599984,,서울특별시 동대문구 장안동 217-1,장안1동,0.09,0.1,9,12,20,2,압연강판,사각형,N,N,N,전깃줄,,01-06-한천로-가-0016-001.jpg,01-06-한천로-가-0016-002.jpg
06-장안벚꽃로-가-0010,이팝나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장안벚꽃로,특별시도,서울특별시 동대문구 장안동 467,서울특별시 동대문구 휘경동 산6-69,세원타이어 앞,37.56227464,127.0716354,,서울특별시 동대문구 장안동 456-13,장안1동,0.11,0.15,7,23,20,1.4,압연강판,,N,N,N,가로등,전깃줄,01-06-장안벚꽃로-가-0010-001.jpg,01-06-장안벚꽃로-가-0010-002.jpg
06-황물로-가-0169,양버즘나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,황물로,특별시도,서울특별시 동대문구 전농동 643-5,서울특별시 동대문구 답십리동 952-7,우성빌딩,37.56466332,127.0573732,,서울특별시 동대문구 답십리동 961-1,답십리2동,0.48,0.6,7,40,17,3.5,주철,사각형,N,N,N,,,01-06-황물로-가-0169-001.jpg,01-06-황물로-가-0169-002.jpg
06-정릉천동로-가-0011,은행나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,정릉천동로,특별시도,서울특별시 동대문구 용두동 696-5,서울특별시 동대문구 제기동 859-1,삼보식당 앞,37.5819691,127.0356376,,서울특별시 동대문구 제기동 1205,제기동,0.25,0.35,21.7,32,18,0.8,주철,사각형,N,N,N,가로등,전깃줄,01-06-정릉천동로-가-0011-001.jpg,01-06-정릉천동로-가-0011-002.jpg
06-장한로-가-0210,양버즘나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장한로,특별시도,서울특별시 동대문구 장안동 464-1,서울특별시 동대문구 장안동 313-1,현대벤처빌 앞,37.56856508,127.0691469,,서울특별시 동대문구 장안동 469-8,장안1동,0.28,0.38,7,24,30,2.4,,대상형,N,N,N,전깃줄,,01-06-장한로-가-0210-001.jpg,01-06-장한로-가-0210-002.jpg
06-사가정로-가-0232,이팝나무,가로수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로,특별시도,서울특별시 동대문구 답십리동 524-1,경기도 구리시 아천동 28-2,장안2동우체국,37.57873421,127.0715047,,서울특별시 동대문구 장안동 469-2,장안2동,0.09,0.13,8,19,20,1.3,압연강판,사각형,N,N,N,전신주,,01-06-사가정로-가-0232-001.jpg,01-06-사가정로-가-0232-002.jpg
06-외대역동로-가-0138,양버즘나무,가로수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,외대역동로,특별시도,서울특별시 동대문구 휘경동 55-3,서울특별시 동대문구 이문동 101-37,동양엔파트 앞,37.5921631,127.0664993,,서울특별시 동대문구 휘경동 110-7,휘경1동,0.32,0.41,6,27,10,1.3,주철,말발굽형,Y,Y,N,전신주,전깃줄,01-06-외대역동로-가-0138-001.jpg,01-06-외대역동로-가-0138-002.jpg
06-홍릉로-가-0100,양버즘나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,커피창고 앞,37.5907797,127.0423439,,서울특별시 동대문구 청량리동 산 1-227,청량리동,0.35,0.42,10,30,23,1.2,압연강판,사각형,N,N,N,전깃줄,,01-06-홍릉로-가-0100-001.jpg,01-06-홍릉로-가-0100-002.jpg
06-무학로-가-0188,양버즘나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,무학로,특별시도,서울특별시 동대문구 용두동 255-58,서울특별시 동대문구 용두동 726-1,오돌이 앞,37.5743438,127.0305661,,서울특별시 동대문구 용두동 237-10,용신동,0.35,0.43,6,30,25,3,압연강판,사각형,N,N,N,전신주,전깃줄,01-06-무학로-가-0188-001.jpg,01-06-무학로-가-0188-002.jpg
