관리번호,수목명,수목구분,수목유형,식재일,관리기관전화번호,관리기관명,데이터기준일자,공원명,공원관리번호,도로명주소,지번주소,수목위치,수목위도,수목경도,흉고직경,근원직경,수령,보호덮개,보호틀,뿌리융기여부,통기,지장물,수목사진,기타사진
11230-00030-0442,단풍나무,공원수,교목,2006-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57308197,127.0408401,0.09,0.15,21,,,N,N,,02-11230-00030-0442-01.jpg,02-11230-00030-0442-02.jpg
11230-00030-0443,단풍나무,공원수,교목,1964-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,2시,37.57323456,127.0401459,0.27,0.3,63,,,N,N,,02-11230-00030-0443-01.jpg,02-11230-00030-0443-02.jpg
11230-00030-0444,소나무,공원수,교목,1979-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,5시,37.57292175,127.0397186,0.25,0.32,48,,,N,N,,02-11230-00030-0444-01.jpg,02-11230-00030-0444-02.jpg
11230-00030-0445,벚나무,공원수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.5731218,127.0406419,0.22,0.29,27,,,Y,N,,02-11230-00030-0445-01.jpg,02-11230-00030-0445-02.jpg
11230-00030-0446,벚나무,공원수,교목,1984-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,2시,37.573246,127.0401611,0.36,0.39,43,,,N,N,,02-11230-00030-0446-01.jpg,02-11230-00030-0446-02.jpg
11230-00030-0447,벚나무,공원수,교목,1997-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57310489,127.0406791,0.25,0.32,30,,,N,N,,02-11230-00030-0447-01.jpg,02-11230-00030-0447-02.jpg
11230-00030-0448,백합나무,공원수,교목,2007-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57309058,127.0402811,0.19,0.24,20,,,N,N,,02-11230-00030-0448-01.jpg,02-11230-00030-0448-02.jpg
11230-00030-0449,때죽나무,공원수,교목,2008-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57291412,127.0385818,0.09,0.1,19,,대상형,N,N,,02-11230-00030-0449-01.jpg,02-11230-00030-0449-02.jpg
11230-00030-0450,단풍나무,공원수,교목,2006-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57294464,127.0386505,0.09,0.11,21,,대상형,N,N,건물,02-11230-00030-0450-01.jpg,02-11230-00030-0450-02.jpg
11230-00030-0451,단풍나무,공원수,교목,2003-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57294464,127.0386963,0.1,0.12,24,,대상형,N,N,건물,02-11230-00030-0451-01.jpg,02-11230-00030-0451-02.jpg
11230-00030-0452,단풍나무,공원수,교목,2003-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57294083,127.0387268,0.1,0.11,24,,대상형,N,N,건물,02-11230-00030-0452-01.jpg,02-11230-00030-0452-02.jpg
11230-00030-0453,벚나무,공원수,교목,1986-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,2시,37.5732193,127.0402069,0.34,0.36,41,,,N,N,,02-11230-00030-0453-01.jpg,02-11230-00030-0453-02.jpg
11230-00030-0454,벚나무,공원수,교목,1997-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57308124,127.0406847,0.25,0.35,30,,,N,N,,02-11230-00030-0454-01.jpg,02-11230-00030-0454-02.jpg
11230-00030-0455,이팝나무,공원수,교목,2006-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57316971,127.0402451,0.1,0.11,21,,,N,N,,02-11230-00030-0455-01.jpg,02-11230-00030-0455-02.jpg
11230-00030-0456,참나무,공원수,교목,1995-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57311549,127.0405521,0.14,0.21,32,,,N,N,,02-11230-00030-0456-01.jpg,02-11230-00030-0456-02.jpg
11230-00030-0457,단풍나무,공원수,교목,1985-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.5729332,127.0391846,0.18,0.25,42,,,N,N,,02-11230-00030-0457-01.jpg,02-11230-00030-0457-02.jpg
11230-00030-0458,참나무,공원수,교목,1995-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57309185,127.0405322,0.14,0.21,32,,,N,N,,02-11230-00030-0458-01.jpg,02-11230-00030-0458-02.jpg
11230-00030-0459,소나무,공원수,교목,2013-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.5729332,127.0387726,0.07,0.07,14,,대상형,N,N,건물,02-11230-00030-0459-01.jpg,02-11230-00030-0459-02.jpg
11230-00030-0460,소나무,공원수,교목,1993-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57292938,127.0388184,0.18,0.19,34,,대상형,N,N,건물,02-11230-00030-0460-01.jpg,02-11230-00030-0460-02.jpg
11230-00030-0461,소나무,공원수,교목,1993-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57292938,127.0388565,0.18,0.19,34,,대상형,N,N,건물,02-11230-00030-0461-01.jpg,02-11230-00030-0461-02.jpg
11230-00030-0462,백합나무,공원수,교목,2014-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57307938,127.0402187,0.12,0.14,13,,,N,N,,02-11230-00030-0462-01.jpg,02-11230-00030-0462-02.jpg
11230-00030-0463,단풍나무,공원수,교목,1978-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.5729599,127.0392227,0.21,0.27,49,,,N,N,,02-11230-00030-0463-01.jpg,02-11230-00030-0463-02.jpg
11230-00030-0464,참나무,공원수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57306331,127.0405544,0.13,0.19,29,,,N,N,,02-11230-00030-0464-01.jpg,02-11230-00030-0464-02.jpg
11230-00030-0465,단풍나무,공원수,교목,1985-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57292175,127.0392532,0.18,0.24,42,,,N,N,,02-11230-00030-0465-01.jpg,02-11230-00030-0465-02.jpg
11230-00030-0466,단풍나무,공원수,교목,1985-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57295609,127.0392685,0.18,0.24,42,,,N,N,,02-11230-00030-0466-01.jpg,02-11230-00030-0466-02.jpg
11230-00030-0467,백합나무,공원수,교목,2018-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57307118,127.0405902,0.08,0.11,9,,,N,N,,02-11230-00030-0467-01.jpg,02-11230-00030-0467-02.jpg
11230-00030-0468,단풍나무,공원수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57292557,127.0392914,0.17,0.23,40,,,N,N,,02-11230-00030-0468-01.jpg,02-11230-00030-0468-02.jpg
11230-00030-0469,자귀나무,공원수,교목,1991-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.5730519,127.0402007,0.17,0.19,36,,,N,N,,02-11230-00030-0469-01.jpg,02-11230-00030-0469-02.jpg
11230-00030-0470,단풍나무,공원수,교목,1989-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57295609,127.0393066,0.16,0.22,38,,,N,N,,02-11230-00030-0470-01.jpg,02-11230-00030-0470-02.jpg
11230-00030-0471,감나무,공원수,교목,2022-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,8시,37.57313538,127.0389175,0.03,0.04,4,,대상형,N,N,,02-11230-00030-0471-01.jpg,02-11230-00030-0471-02.jpg
11230-00030-0472,살구나무,공원수,교목,2002-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,8시,37.57313538,127.038887,0.13,0.15,25,,대상형,N,N,건물,02-11230-00030-0472-01.jpg,02-11230-00030-0472-02.jpg
11230-00030-0473,감나무,공원수,교목,2022-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,8시,37.57310867,127.0389252,0.04,0.04,5,,대상형,N,N,,02-11230-00030-0473-01.jpg,02-11230-00030-0473-02.jpg
11230-00030-0474,감나무,공원수,교목,2022-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,8시,37.57310867,127.0388947,0.03,0.04,4,,대상형,N,N,,02-11230-00030-0474-01.jpg,02-11230-00030-0474-02.jpg
11230-00030-0475,주목,공원수,교목,2005-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,8시,37.57308578,127.0389023,0.09,0.1,22,,대상형,N,N,,02-11230-00030-0475-01.jpg,02-11230-00030-0475-02.jpg
11230-00030-0476,주목,공원수,교목,2005-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,8시,37.57304001,127.0388947,0.09,0.1,22,,대상형,N,N,,02-11230-00030-0476-01.jpg,02-11230-00030-0476-02.jpg
11230-00030-0477,뽕나무,공원수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,8시,37.57300568,127.0388947,0.17,0.19,28,,대상형,N,N,건물,02-11230-00030-0477-01.jpg,02-11230-00030-0477-02.jpg
11230-00030-0478,매실나무,공원수,교목,2013-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57307781,127.040171,0.07,0.1,14,,,N,N,,02-11230-00030-0478-01.jpg,02-11230-00030-0478-02.jpg
11230-00030-0479,소나무,공원수,교목,1970-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,8시,37.57295227,127.0389023,0.3,0.34,57,,대상형,N,N,,02-11230-00030-0479-01.jpg,02-11230-00030-0479-02.jpg
11230-00030-0480,소나무,공원수,교목,1994-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,8시,37.5729332,127.0389404,0.17,0.18,33,,대상형,N,N,,02-11230-00030-0480-01.jpg,02-11230-00030-0480-02.jpg
11230-00030-0481,단풍나무,공원수,교목,1982-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,6시,37.5729332,127.0393219,0.19,0.26,45,,,N,N,,02-11230-00030-0481-01.jpg,02-11230-00030-0481-02.jpg
11230-00030-0482,소나무,공원수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57295609,127.0389557,0.14,0.16,27,,대상형,N,N,,02-11230-00030-0482-01.jpg,02-11230-00030-0482-02.jpg
11230-00030-0483,매실나무,공원수,교목,2015-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57309134,127.04014,0.06,0.08,12,,,N,N,,02-11230-00030-0483-01.jpg,02-11230-00030-0483-02.jpg
11230-00030-0484,백합나무,공원수,교목,2021-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57307117,127.0406353,0.05,0.06,6,,,N,N,,02-11230-00030-0484-01.jpg,02-11230-00030-0484-02.jpg
11230-00030-0485,단풍나무,공원수,교목,1985-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57297134,127.0393372,0.18,0.22,42,,,N,N,,02-11230-00030-0485-01.jpg,02-11230-00030-0485-02.jpg
11230-00030-0486,매실나무,공원수,교목,2015-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57306929,127.0401641,0.06,0.07,12,,,N,N,,02-11230-00030-0486-01.jpg,02-11230-00030-0486-02.jpg
11230-00030-0487,백합나무,공원수,교목,2020-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57311133,127.0406363,0.06,0.1,7,,,N,N,,02-11230-00030-0487-01.jpg,02-11230-00030-0487-02.jpg
11230-00030-0488,살구나무,공원수,교목,2015-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57306929,127.0401641,0.06,0.08,12,,,N,N,,02-11230-00030-0488-01.jpg,02-11230-00030-0488-02.jpg
11230-00030-0489,단풍나무,공원수,교목,1982-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,6시,37.57292938,127.0393524,0.19,0.26,45,,,N,N,,02-11230-00030-0489-01.jpg,02-11230-00030-0489-02.jpg
11230-00030-0490,단풍나무,공원수,교목,1978-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57306517,127.0406103,0.21,0.27,49,,,N,N,,02-11230-00030-0490-01.jpg,02-11230-00030-0490-02.jpg
11230-00030-0491,백합나무,공원수,교목,2020-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57308933,127.0402284,0.06,0.08,7,,,N,N,,02-11230-00030-0491-01.jpg,02-11230-00030-0491-02.jpg
11230-00030-0492,단풍나무,공원수,교목,1994-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,6시,37.57296371,127.0393677,0.14,0.2,33,,,Y,N,,02-11230-00030-0492-01.jpg,02-11230-00030-0492-02.jpg
11230-00030-0493,단풍나무,공원수,교목,1982-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57305242,127.0405518,0.19,0.25,45,,,N,N,,02-11230-00030-0493-01.jpg,02-11230-00030-0493-02.jpg
11230-00030-0494,단풍나무,공원수,교목,2001-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.57302538,127.0405801,0.11,0.18,26,,,N,N,,02-11230-00030-0494-01.jpg,02-11230-00030-0494-02.jpg
11230-00030-0495,이팝나무,공원수,교목,1999-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,3시,37.5730965,127.0402691,0.13,0.16,28,,,N,N,,02-11230-00030-0495-01.jpg,02-11230-00030-0495-02.jpg
11230-00030-0496,소나무,공원수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57295609,127.0390091,0.15,0.16,29,,대상형,N,N,,02-11230-00030-0496-01.jpg,02-11230-00030-0496-02.jpg
11230-00030-0497,소나무,공원수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57292938,127.0390091,0.14,0.16,27,,대상형,N,N,,02-11230-00030-0497-01.jpg,02-11230-00030-0497-02.jpg
11230-00030-0498,소나무,공원수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57294846,127.0390472,0.15,0.16,29,,대상형,N,N,,02-11230-00030-0498-01.jpg,02-11230-00030-0498-02.jpg
11230-00030-0499,소나무,공원수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57294846,127.0390854,0.14,0.16,27,,대상형,N,N,,02-11230-00030-0499-01.jpg,02-11230-00030-0499-02.jpg
11230-00030-0500,소나무,공원수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57294464,127.0391159,0.16,0.17,31,,대상형,N,N,,02-11230-00030-0500-01.jpg,02-11230-00030-0500-02.jpg
11230-00030-0501,소나무,공원수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57294464,127.0391464,0.15,0.16,29,,대상형,N,N,,02-11230-00030-0501-01.jpg,02-11230-00030-0501-02.jpg
11230-00030-0502,소나무,공원수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57294464,127.0391617,0.14,0.17,27,,대상형,N,N,,02-11230-00030-0502-01.jpg,02-11230-00030-0502-02.jpg
11230-00030-0503,소나무,공원수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57291794,127.0391769,0.14,0.16,27,,대상형,N,N,,02-11230-00030-0503-01.jpg,02-11230-00030-0503-02.jpg
11230-00030-0504,소나무,공원수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57291794,127.0391617,0.14,0.16,27,,대상형,N,N,,02-11230-00030-0504-01.jpg,02-11230-00030-0504-02.jpg
11230-00030-0505,소나무,공원수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57292175,127.0391388,0.15,0.16,29,,대상형,N,N,,02-11230-00030-0505-01.jpg,02-11230-00030-0505-02.jpg
11230-00030-0506,소나무,공원수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57292557,127.0391006,0.15,0.16,29,,대상형,N,N,,02-11230-00030-0506-01.jpg,02-11230-00030-0506-02.jpg
11230-00030-0507,소나무,공원수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,용두공원,11230-00030,,서울특별시 동대문구 용두동 34-1,7시,37.57292175,127.0390854,0.14,0.15,27,,대상형,N,N,,02-11230-00030-0507-01.jpg,02-11230-00030-0507-02.jpg
